     2.12211     68.8154   0.0520481
     2.13364     74.8134    0.060368
     2.14518     79.5918   0.0715202
     2.15671     82.6673   0.0589128
     2.16824     83.8356   0.0790837
     2.17978     83.2256   0.0854811
     2.19131      79.868   0.0751012
     2.20284     73.6977   0.0531068
     2.21438     69.0552   0.0484339
     2.22591     64.1317   0.0493974
     2.23744     59.1495   0.0623809
     2.24898     54.9117   0.0766152
     2.26051     51.7455   0.0824281
     2.27204     50.2213      0.1001
     2.28358     50.7579    0.108199
     2.29511     53.5144    0.115626
